Time (s),Airflow (MAF) (g/s),Load (MAF) (g/rev),Manifold Air Pressure - Filtered (kPa),Mass Air Flow (g/s),Boost Target (kPa),Wastegate Duty Cycle (%),Air/Fuel Sensor #1 (λ),Injector Pulse Width (ms),Fuel - Base Multiplier,Power Mode - Fuel Ratio Target (λ),Fuel Trim - Long Term (%),Fuel Trim - Short Term (%),Coolant Temperature (°C),Intake Air Temperature (°C),Manifold Absolute Pressure (kPa),Engine Speed (rpm),Vehicle Speed (km/h),System Voltage (V),Ignition Advance (°),Ignition Advance - Base (°BTDC),Ignition Advance Multiplier,Ignition Advance - Fine Learn (°),Knock Retard (°),Throttle Position (%),Mass Air Flow Voltage (V),Fuel - Acceleration Enrich
745.219,3.46,0.25,35.5,3.47,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-7.81,92,39,35.0,842,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
745.299,3.47,0.24,34.5,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,92,39,34.0,846,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
745.375,3.47,0.25,34.1,3.46,88.5,0.0,1.023,1.54,0.625,1.000,0.00,-6.25,92,39,35.0,849,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
745.453,3.47,0.24,35.9,3.45,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.81,92,39,36.0,841,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
745.532,3.46,0.25,36.5,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-5.47,92,39,34.0,842,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
745.610,3.46,0.25,35.2,3.48,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.81,92,39,35.0,837,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
745.688,3.47,0.25,34.5,3.48,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-5.47,92,39,36.0,844,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
745.765,3.48,0.24,34.5,3.46,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,846,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
745.845,3.46,0.24,34.5,3.44,88.5,0.0,0.992,1.54,0.625,1.000,0.00,-7.81,92,39,35.0,854,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
745.922,3.45,0.24,36.1,3.46,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,92,39,33.0,848,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
746.000,3.46,0.24,35.2,3.48,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,854,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
746.077,3.48,0.24,34.1,3.48,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-7.81,92,39,36.0,853,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
746.156,3.48,0.24,34.1,3.47,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,835,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
746.233,3.47,0.25,35.2,3.46,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,92,39,33.0,835,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
746.312,3.46,0.25,36.1,3.47,88.5,0.0,1.000,1.54,0.625,1.000,0.00,-7.81,92,39,35.0,826,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
746.392,3.46,0.25,35.5,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,92,39,34.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
746.469,3.47,0.25,35.5,3.48,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,92,39,36.0,815,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
746.546,3.47,0.25,34.8,3.48,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,92,39,35.0,818,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
746.624,3.48,0.25,34.5,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,92,39,36.0,824,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
746.703,3.47,0.25,34.5,3.46,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,92,39,35.0,831,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
746.781,3.46,0.25,35.2,3.44,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,92,39,35.0,829,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
746.858,3.45,0.25,36.8,3.46,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,92,39,36.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
746.937,3.45,0.25,35.9,3.47,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-6.25,92,39,35.0,837,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
747.016,3.47,0.25,34.8,3.48,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.81,92,39,35.0,846,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
747.094,3.48,0.25,34.1,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,92,39,36.0,838,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
747.172,3.47,0.25,34.5,3.45,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,829,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
747.250,3.46,0.25,35.5,3.45,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-6.25,92,39,35.0,828,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
747.328,3.45,0.25,36.5,3.46,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,92,39,34.0,826,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
747.406,3.45,0.25,35.9,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,92,39,35.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
747.483,3.47,0.25,34.8,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,830,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
747.562,3.47,0.25,34.5,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-6.25,92,39,34.0,846,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
747.639,3.47,0.25,34.5,3.45,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-7.81,92,39,35.0,842,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
747.716,3.45,0.25,35.9,3.44,88.5,0.0,0.984,1.54,0.625,1.000,0.00,-7.81,92,39,34.0,850,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
747.795,3.44,0.24,35.9,3.45,88.5,0.0,0.984,1.54,0.625,1.000,0.00,-6.25,92,39,34.0,841,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
747.873,3.45,0.24,35.2,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.81,92,39,36.0,842,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
747.951,3.47,0.25,34.1,3.47,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,92,39,34.0,770,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
748.030,3.48,0.25,34.5,3.46,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,92,39,35.0,891,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
748.107,3.47,0.25,34.8,3.45,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,93,39,34.0,833,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
748.184,3.46,0.25,36.5,3.46,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,93,39,34.0,830,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
748.263,3.45,0.25,35.9,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,93,39,36.0,837,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
748.341,3.47,0.25,35.5,3.48,88.5,0.0,0.992,1.54,0.625,1.000,0.00,-7.81,93,39,35.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
748.420,3.48,0.25,34.5,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,93,39,35.0,840,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
748.498,3.47,0.25,34.5,3.46,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-6.25,93,39,36.0,836,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
748.575,3.46,0.25,35.5,3.45,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,93,39,34.0,848,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
748.653,3.45,0.24,36.1,3.46,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,93,39,35.0,842,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
748.732,3.45,0.24,35.2,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,93,39,34.0,846,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
748.811,3.47,0.25,34.1,3.47,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,93,39,34.0,840,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
748.887,3.47,0.25,34.1,3.46,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-6.25,93,39,35.0,837,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
748.966,3.47,0.25,34.5,3.44,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-7.81,93,39,34.0,841,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
749.044,3.44,0.24,36.5,3.45,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,93,39,34.0,838,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
749.122,3.45,0.25,35.9,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-6.25,93,39,34.0,843,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
749.199,3.47,0.24,34.1,3.47,88.5,0.0,1.000,1.54,0.625,1.000,0.00,-7.81,93,39,33.0,843,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
749.277,3.47,0.25,33.9,3.47,88.5,0.0,0.992,1.54,0.625,1.000,0.00,-7.81,93,39,35.0,850,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
749.356,3.47,0.25,34.1,3.44,88.5,0.0,0.984,1.54,0.625,1.000,0.00,-6.25,93,39,35.0,846,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
749.433,3.45,0.24,36.1,3.45,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,93,39,35.0,848,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
749.511,3.44,0.24,35.5,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,93,39,35.0,842,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
749.589,3.46,0.24,34.5,3.47,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-7.81,93,39,35.0,846,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
749.667,3.47,0.25,34.1,3.46,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,93,39,34.0,770,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
749.743,3.47,0.25,34.1,3.44,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,93,39,36.0,886,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
749.822,3.45,0.25,35.2,3.44,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,93,39,34.0,820,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
749.900,3.44,0.25,36.5,3.44,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,93,39,35.0,816,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
749.977,3.44,0.25,36.5,3.46,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,93,39,34.0,818,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
750.054,3.45,0.25,35.9,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,93,39,35.0,818,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
750.133,3.47,0.25,34.8,3.48,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,93,39,36.0,826,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
750.211,3.47,0.25,35.2,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,93,39,34.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
750.288,3.47,0.25,34.5,3.45,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,93,39,36.0,843,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
750.367,3.45,0.25,34.8,3.44,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-6.25,93,39,34.0,840,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
750.445,3.44,0.24,36.5,3.45,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-6.25,93,39,34.0,844,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
750.523,3.45,0.25,35.9,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,93,39,34.0,835,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
750.601,3.47,0.25,34.8,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,93,39,34.0,841,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
750.680,3.48,0.25,34.1,3.47,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-7.81,93,39,36.0,835,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
750.757,3.47,0.25,34.5,3.45,88.5,0.0,0.984,1.54,0.625,1.000,0.00,-6.25,93,39,34.0,833,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
750.834,3.46,0.25,35.5,3.45,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,93,39,34.0,837,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
750.912,3.45,0.25,36.5,3.46,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.81,93,39,35.0,828,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
750.993,3.46,0.25,35.5,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-6.25,93,39,34.0,829,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
751.069,3.47,0.25,34.8,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,93,39,36.0,826,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
751.147,3.47,0.25,34.5,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,93,39,35.0,826,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
751.225,3.47,0.25,34.5,3.45,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,93,39,35.0,819,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
751.304,3.46,0.25,34.8,3.44,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,93,39,35.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
751.382,3.44,0.25,36.8,3.44,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,93,39,35.0,827,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
751.460,3.44,0.25,36.8,3.46,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,93,39,36.0,834,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
751.538,3.45,0.25,35.5,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,93,39,35.0,822,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
751.616,3.46,0.25,34.8,3.47,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-7.81,93,39,35.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
751.694,3.47,0.25,34.5,3.45,88.5,0.0,1.000,1.54,0.625,1.000,0.00,-6.25,93,39,36.0,771,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
751.771,3.45,0.25,34.5,3.44,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-8.59,93,39,34.0,827,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
751.849,3.44,0.25,36.8,3.44,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-8.59,93,39,35.0,833,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
751.927,3.44,0.25,36.5,3.45,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-8.59,93,39,34.0,830,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
752.004,3.45,0.25,35.5,3.47,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-7.03,93,39,35.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
752.083,3.47,0.25,34.8,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-8.59,93,39,36.0,824,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
752.160,3.48,0.25,34.5,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.03,93,39,34.0,772,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
752.238,3.47,0.25,34.5,3.45,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-8.59,93,39,35.0,834,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
752.318,3.46,0.25,36.5,3.44,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.03,93,39,34.0,845,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
752.395,3.44,0.25,36.5,3.46,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-7.03,93,39,34.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
752.473,3.45,0.24,35.2,3.47,88.5,0.0,0.992,1.54,0.625,1.000,0.00,-8.59,93,39,35.0,846,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
752.551,3.47,0.25,34.5,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.03,93,39,34.0,840,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
752.630,3.47,0.24,34.1,3.45,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-8.59,93,39,36.0,845,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
752.707,3.45,0.25,34.8,3.44,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-6.25,93,39,34.0,850,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
752.785,3.44,0.24,36.1,3.45,88.5,0.0,0.984,1.54,0.625,1.000,0.00,-8.59,93,39,34.0,842,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
752.863,3.45,0.24,35.5,3.47,88.5,0.0,0.984,1.54,0.625,1.000,0.00,-6.25,93,39,35.0,842,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
752.941,3.47,0.25,34.5,3.47,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-8.59,93,39,35.0,841,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
753.020,3.47,0.25,33.9,3.46,88.5,0.0,0.977,1.54,0.625,1.000,0.00,-7.03,93,39,35.0,849,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
753.098,3.46,0.24,35.2,3.44,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-8.59,93,39,35.0,840,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
753.175,3.44,0.25,36.5,3.44,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-8.59,93,39,33.0,838,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
753.253,3.44,0.25,35.5,3.47,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.03,93,39,34.0,833,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
753.334,3.46,0.25,34.8,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-8.59,93,39,34.0,839,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
753.411,3.47,0.25,34.1,3.46,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.03,93,39,34.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
753.488,3.47,0.25,34.5,3.45,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-8.59,93,39,35.0,826,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
753.566,3.45,0.25,35.2,3.44,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.03,93,39,34.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
753.644,3.44,0.25,36.5,3.44,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-8.59,93,39,34.0,828,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
753.722,3.44,0.25,36.1,3.45,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.03,93,39,34.0,836,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
753.799,3.44,0.25,35.5,3.46,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-8.59,93,40,34.0,831,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
753.879,3.46,0.25,34.5,3.46,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.03,93,40,36.0,835,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
753.956,3.46,0.25,34.5,3.44,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.03,93,40,34.0,770,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
754.034,3.45,0.25,35.5,3.44,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-8.59,93,40,34.0,841,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
754.112,3.44,0.25,36.8,3.44,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.03,93,40,35.0,834,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
754.190,3.44,0.25,35.9,3.46,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-8.59,93,40,34.0,837,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
754.267,3.46,0.25,35.5,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.03,93,40,36.0,818,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
754.346,3.47,0.25,34.8,3.47,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-8.59,93,40,35.0,827,0,13.60,10.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
754.423,3.47,0.25,34.5,3.46,88.5,0.0,0.992,1.54,0.625,1.000,0.00,-7.03,93,40,36.0,831,0,13.68,10.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
754.502,3.46,0.25,35.2,3.44,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-8.59,93,40,35.0,823,0,13.68,10.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
754.579,3.45,0.25,35.5,3.44,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.03,93,40,35.0,824,0,13.60,10.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
754.657,3.44,0.25,36.8,3.45,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-8.59,93,40,36.0,819,0,13.68,10.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
754.735,3.44,0.25,36.5,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-8.59,93,40,35.0,820,0,13.68,10.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
754.813,3.45,0.25,35.5,3.47,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.03,93,40,36.0,812,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
754.891,3.47,0.25,35.2,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-8.59,93,40,35.0,821,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
754.969,3.47,0.25,34.5,3.46,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.03,93,40,35.0,815,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
755.048,3.47,0.26,35.2,3.44,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-8.59,93,40,37.0,826,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
755.125,3.45,0.25,35.5,3.44,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.03,93,40,35.0,824,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
755.205,3.44,0.25,37.5,3.44,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-8.59,93,40,37.0,837,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
755.284,3.44,0.25,37.2,3.45,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.03,93,40,35.0,835,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
755.360,3.45,0.25,36.1,3.46,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-8.59,93,40,35.0,846,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
755.439,3.46,0.24,35.2,3.45,88.5,0.0,0.992,1.54,0.625,1.000,0.00,-7.03,93,40,37.0,844,0,13.68,12.0,48.0,0.88,0.0,0.0,0.39,1.30,0.000
755.516,3.48,0.25,35.5,3.47,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-7.03,93,40,35.0,838,0,13.60,12.0,29.0,0.88,0.0,0.0,2.34,1.48,0.000
755.595,3.98,0.28,42.1,4.10,89.6,0.0,1.016,2.05,0.625,1.000,0.00,-8.59,93,40,42.0,848,0,13.68,20.0,27.0,0.88,0.0,0.0,5.86,1.78,0.000
755.673,5.92,0.42,54.3,6.15,98.1,18.0,0.984,2.30,0.625,1.000,0.00,-7.03,93,40,49.0,805,0,13.68,24.0,25.0,0.88,0.0,0.0,8.20,1.86,0.000
